MAC=128
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=5.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=5.50
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=6.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=6.50
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=7.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=7.50
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=8.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=8.50
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=9.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=9.50
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=10.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=11.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=12.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=13.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=14.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=15.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=16.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=17.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=18.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=19.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=20.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=25.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=30.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=35.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=40.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=45.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=50.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=55.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=60.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=65.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=70.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=75.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=80.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=85.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=90.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=95.00
MAT=1,HEI=0,MAF1=0,DIF1=0.00,MAF2=0,DIF2=0,RUG_RA=0.01,TF=100.00
